pmppp_1mM,,pmppp_500uM,,pmppp_250uM,,pmppp_125uM,,pmppp_62uM,,pmppp_31uM,,pmppp_15uM,,pmppp_7uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
250.5674744,0.4595536292,250.5674744,0.2684816122,250.5674744,0.177058503,250.5674744,0.124793008,250.5674744,0.09636589885,250.5674744,0.08271426708,250.5674744,0.07688416541,250.5674744,0.07353943586,
249.9373322,0.4155563414,249.9373322,0.2462632656,249.9373322,0.1664275974,249.9373322,0.1187741011,249.9373322,0.09302330017,249.9373322,0.08079602569,249.9373322,0.07559328526,249.9373322,0.07254891843,
249.4672546,0.3985898793,249.4672546,0.2358255386,249.4672546,0.1614238918,249.4672546,0.1158750057,249.4672546,0.09141521901,249.4672546,0.07969864458,249.4672546,0.0746756345,249.4672546,0.07185468823,
248.9971313,0.3832462728,248.9971313,0.2283613086,248.9971313,0.1575713456,248.9971313,0.1135711148,248.9971313,0.09023120999,248.9971313,0.07912034541,248.9971313,0.07423212379,248.9971313,0.07143467665,
248.5270081,0.3589871824,248.5270081,0.2156708091,248.5270081,0.1505473256,248.5270081,0.1100002155,248.5270081,0.08778233081,248.5270081,0.07747842371,248.5270081,0.07287929207,248.5270081,0.07022310048,
248.0568542,0.3483470678,248.0568542,0.2090251148,248.0568542,0.1461587548,248.0568542,0.1072975174,248.0568542,0.08614331484,248.0568542,0.07624807209,248.0568542,0.07175412029,248.0568542,0.06947628409,
247.4299469,0.3320468366,247.4299469,0.2000287473,247.4299469,0.1408261508,247.4299469,0.1039556041,247.4299469,0.08393134922,247.4299469,0.07438730448,247.4299469,0.07031780481,247.4299469,0.06796418875,
246.9597321,0.3283032179,246.9597321,0.1978374571,246.9597321,0.1395760775,246.9597321,0.1030183285,246.9597321,0.0832478255,246.9597321,0.07384929806,246.9597321,0.06981879473,246.9597321,0.06742306054,
246.4895172,0.3266013265,246.4895172,0.1965482682,246.4895172,0.1382679492,246.4895172,0.1021787971,246.4895172,0.08264218271,246.4895172,0.07340242714,246.4895172,0.06918622553,246.4895172,0.06692162901,
246.0192719,0.3301483989,246.0192719,0.1970072687,246.0192719,0.1379008442,246.0192719,0.101200141,246.0192719,0.08119595796,246.0192719,0.07154490799,246.0192719,0.06749708205,246.0192719,0.06492421776,
245.548996,0.3427107632,245.548996,0.2033047378,245.548996,0.1392756104,245.548996,0.1012747586,245.548996,0.08092550188,245.548996,0.07110259682,245.548996,0.06685815752,245.548996,0.06439596415,
244.921936,0.3967487514,244.921936,0.2287024707,244.921936,0.1492543221,244.921936,0.1061735451,244.921936,0.08214442432,244.921936,0.07072330266,244.921936,0.06555391848,244.921936,0.06257274747,
244.4516296,0.4428275526,244.4516296,0.2505871356,244.4516296,0.1588772982,244.4516296,0.1103850231,244.4516296,0.08376964182,244.4516296,0.07081342489,244.4516296,0.06507255882,244.4516296,0.06173203513,
243.9812927,0.4967167675,243.9812927,0.2844821513,243.9812927,0.1719090641,243.9812927,0.1163787395,243.9812927,0.08644831181,243.9812927,0.07176117599,243.9812927,0.06488081068,243.9812927,0.06123494729,
243.5109253,0.6243287921,243.5109253,0.3414307237,243.5109253,0.2010557353,243.5109253,0.1292931885,243.5109253,0.09188060462,243.5109253,0.07330100983,243.5109253,0.06466520578,243.5109253,0.06002402306,
243.0405426,0.6971706152,243.0405426,0.3792899251,243.0405426,0.2231401205,243.0405426,0.1381209493,243.0405426,0.09673650563,243.0405426,0.07476772368,243.0405426,0.06476601213,243.0405426,0.05937794596,
242.5701447,0.8483106494,242.5701447,0.450833708,242.5701447,0.2567310631,242.5701447,0.154945612,242.5701447,0.1044974923,242.5701447,0.07749361545,242.5701447,0.06536196172,242.5701447,0.05898518115,
241.9429169,1.036412239,241.9429169,0.5559242368,241.9429169,0.3076103032,241.9429169,0.1809068918,241.9429169,0.1163560003,241.9429169,0.08290493488,241.9429169,0.06705038249,241.9429169,0.05875262618,
241.4724579,1.214800358,241.4724579,0.6629354358,241.4724579,0.3548202217,241.4724579,0.2035720497,241.4724579,0.126651451,241.4724579,0.08678304404,241.4724579,0.0683061108,241.4724579,0.05834372342,
241.0019989,1.524996161,241.0019989,0.839255929,241.0019989,0.4406079352,241.0019989,0.2501332462,241.0019989,0.1478508562,241.0019989,0.09650465846,241.0019989,0.07225829363,241.0019989,0.05943395197,
240.5314941,1.733889341,240.5314941,0.9572744966,240.5314941,0.5010386109,240.5314941,0.2811179459,240.5314941,0.1624151915,240.5314941,0.1035965011,240.5314941,0.07462509722,240.5314941,0.06019243598,
240.0609894,2.059247255,240.0609894,1.188780189,240.0609894,0.6068671346,240.0609894,0.333852917,240.0609894,0.1893482059,240.0609894,0.1164696142,240.0609894,0.07950197905,240.0609894,0.0617365092,
239.433609,2.361321211,239.433609,1.462340593,239.433609,0.7634304166,239.433609,0.4115949869,239.433609,0.2250370532,239.433609,0.1327851266,239.433609,0.08702272922,239.433609,0.06404741108,
238.9630432,2.515209198,238.9630432,1.626610756,238.9630432,0.8508718014,238.9630432,0.4507707059,238.9630432,0.2490573972,238.9630432,0.1429454833,238.9630432,0.09111284465,238.9630432,0.0655727312,
238.4924622,2.63002038,238.4924622,1.878279567,238.4924622,0.9909119606,238.4924622,0.5320617557,238.4924622,0.2905410826,238.4924622,0.1603090018,238.4924622,0.09938849509,238.4924622,0.0675862655,
238.0218658,2.676094532,238.0218658,2.018351078,238.0218658,1.092357159,238.0218658,0.5765852332,238.0218658,0.309251219,238.0218658,0.1713321805,238.0218658,0.102625832,238.0218658,0.06898424774,
237.551239,2.77130723,237.551239,2.208707809,237.551239,1.215386271,237.551239,0.6467522979,237.551239,0.3413926363,237.551239,0.1864460409,237.551239,0.110273622,237.551239,0.07150864601,
236.9237213,2.834920645,236.9237213,2.408296108,236.9237213,1.365842342,236.9237213,0.7259431481,236.9237213,0.378818959,236.9237213,0.2026316226,236.9237213,0.1172928661,236.9237213,0.07381741703,
236.4530487,2.908673525,236.4530487,2.508925438,236.4530487,1.462693334,236.4530487,0.7649787664,236.4530487,0.3977589011,236.4530487,0.2120457888,236.4530487,0.1213535964,236.4530487,0.0757656619,
235.9823608,2.936957598,235.9823608,2.610372305,235.9823608,1.571406484,235.9823608,0.827026546,235.9823608,0.4278576076,235.9823608,0.2263266295,235.9823608,0.1271810979,235.9823608,0.07766652852,
235.5116425,3.051347971,235.5116425,2.685296535,235.5116425,1.652631998,235.5116425,0.8583177924,235.5116425,0.4454356432,235.5116425,0.2332460731,235.5116425,0.1303512603,235.5116425,0.07878442109,
235.0409088,3.066053391,235.0409088,2.817539454,235.0409088,1.732107043,235.0409088,0.9028143883,235.0409088,0.4693145752,235.0409088,0.2436799109,235.0409088,0.134601891,235.0409088,0.08026883006,
234.5701599,3.080409288,234.5701599,2.816310644,234.5701599,1.789426684,234.5701599,0.9348987937,234.5701599,0.4827760458,234.5701599,0.251383394,234.5701599,0.1375799924,234.5701599,0.08100523055,
233.9424744,3.131489754,233.9424744,2.823052406,233.9424744,1.851588607,233.9424744,0.9669528008,233.9424744,0.4978524446,233.9424744,0.2580803037,233.9424744,0.1409931332,233.9424744,0.08217388391,
233.4716644,3.093177557,233.4716644,2.812062502,233.4716644,1.908082366,233.4716644,0.9975219369,233.4716644,0.5123882294,233.4716644,0.2650330663,233.4716644,0.1441275626,233.4716644,0.08321847767,
233.0008545,3.169973612,233.0008545,2.886233091,233.0008545,1.950716376,233.0008545,1.020862341,233.0008545,0.5232942104,233.0008545,0.2704886794,233.0008545,0.1464559138,233.0008545,0.08388785273,
232.530014,3.284845352,232.530014,3.005787134,232.530014,2.019539118,232.530014,1.051856041,232.530014,0.5381683707,232.530014,0.2769351006,232.530014,0.1489008069,232.530014,0.08495496958,
232.0591583,3.379273176,232.0591583,3.06619978,232.0591583,2.058577299,232.0591583,1.072767973,232.0591583,0.5477333069,232.0591583,0.2818301916,232.0591583,0.1511571109,232.0591583,0.08583904058,
231.4313202,3.394756556,231.4313202,3.182429552,231.4313202,2.102488279,231.4313202,1.095253706,231.4313202,0.558383286,231.4313202,0.2869406641,231.4313202,0.1530466229,231.4313202,0.08675367385,
230.9604034,3.667842865,230.9604034,3.183585405,230.9604034,2.150152922,230.9604034,1.120404124,230.9604034,0.5706662536,230.9604034,0.2919974029,230.9604034,0.1558169276,230.9604034,0.08801077306,
230.4894867,3.621778965,230.4894867,3.168682575,230.4894867,2.192763329,230.4894867,1.135077477,230.4894867,0.5778623819,230.4894867,0.2960062623,230.4894867,0.15780209,230.4894867,0.08896859735,
230.0185394,3.895650387,230.0185394,3.575165272,230.0185394,2.247193575,230.0185394,1.158034801,230.0185394,0.5892061591,230.0185394,0.3010148704,230.0185394,0.1598434299,230.0185394,0.09003943205,
229.5475769,4.194544315,229.5475769,3.539075851,229.5475769,2.273458958,229.5475769,1.167160034,229.5475769,0.5943532586,229.5475769,0.3035776913,229.5475769,0.161042884,229.5475769,0.0906926468,
229.0765991,3.710125208,229.0765991,3.461833715,229.0765991,2.278834343,229.0765991,1.17194438,229.0765991,0.5957910419,229.0765991,0.3041539788,229.0765991,0.161409542,229.0765991,0.09080488235,
228.4485779,3.555900574,228.4485779,3.23090148,228.4485779,2.293295383,228.4485779,1.178992748,228.4485779,0.5997343063,228.4485779,0.3069515228,228.4485779,0.1627035439,228.4485779,0.09184200317,
227.9775543,10,227.9775543,10,227.9775543,2.337893009,227.9775543,1.184024334,227.9775543,0.6017003655,227.9775543,0.3082034588,227.9775543,0.1637922078,227.9775543,0.09260457754,
227.5065002,10,227.5065002,10,227.5065002,2.328526258,227.5065002,1.180524826,227.5065002,0.6002265215,227.5065002,0.3073725104,227.5065002,0.1636083871,227.5065002,0.09280938655,
227.0354309,10,227.0354309,10,227.0354309,2.315733671,227.0354309,1.172040224,227.0354309,0.5966925621,227.0354309,0.3061719537,227.0354309,0.1632193476,227.0354309,0.09299472719,
226.5643463,10,226.5643463,10,226.5643463,2.311808825,226.5643463,1.166005492,226.5643463,0.5946170688,226.5643463,0.3051072061,226.5643463,0.1627257168,226.5643463,0.09297596663,
225.936203,10,225.936203,10,225.936203,2.266843796,225.936203,1.145478368,225.936203,0.5839764476,225.936203,0.3001549542,225.936203,0.1611417234,225.936203,0.09252019972,
225.4650726,3.909061193,225.4650726,3.715525389,225.4650726,2.214883566,225.4650726,1.131388307,225.4650726,0.5767950416,225.4650726,0.2967243493,225.4650726,0.1588643491,225.4650726,0.09110572934,
224.9939117,3.976872444,224.9939117,3.701096296,224.9939117,2.177676678,224.9939117,1.112669706,224.9939117,0.5687878132,224.9939117,0.2929766178,224.9939117,0.1575404555,224.9939117,0.09106010199,
224.5227356,4.705099583,224.5227356,3.812682152,224.5227356,2.145924807,224.5227356,1.094096422,224.5227356,0.5604381561,224.5227356,0.2894152701,224.5227356,0.1562936008,224.5227356,0.09057885408,
224.0515442,4.231917858,224.0515442,3.718832254,224.0515442,2.129216194,224.0515442,1.085074186,224.0515442,0.5559490323,224.0515442,0.2875740826,224.0515442,0.1554161757,224.0515442,0.09056517482,
223.4232635,3.939243555,223.4232635,3.698727131,223.4232635,2.069988728,223.4232635,1.05498147,223.4232635,0.5405986905,223.4232635,0.2813782096,223.4232635,0.1532446891,223.4232635,0.09023293108,
222.9520264,4.041134357,222.9520264,3.716146946,222.9520264,2.043015957,222.9520264,1.040861964,222.9520264,0.5352352262,222.9520264,0.2777490616,222.9520264,0.1521348208,222.9520264,0.09002462029,
222.4807739,3.999654055,222.4807739,3.727730036,222.4807739,2.004873276,222.4807739,1.025329113,222.4807739,0.525573194,222.4807739,0.274733752,222.4807739,0.1505486071,222.4807739,0.08967993408,
222.009491,4.155423641,222.009491,3.76896143,222.009491,1.968814254,222.009491,1.005837083,222.009491,0.5187633634,222.009491,0.2716771066,222.009491,0.1497636139,222.009491,0.08932553977,
221.538208,4.159254074,221.538208,3.747090816,221.538208,1.946680784,221.538208,0.9974284172,221.538208,0.5119280219,221.538208,0.2690978348,221.538208,0.1486036479,221.538208,0.08922217786,
221.0668945,10,221.0668945,3.593837738,221.0668945,1.883762121,221.0668945,0.9630129337,221.0668945,0.4964101911,221.0668945,0.2625733018,221.0668945,0.146661669,221.0668945,0.08890217543,
220.438446,4.059842587,220.438446,3.631123304,220.438446,1.846246243,220.438446,0.9420031309,220.438446,0.4862944782,220.438446,0.2581653893,220.438446,0.1450455785,220.438446,0.08865983039,
219.9670868,4.364718914,219.9670868,3.52224493,219.9670868,1.800998807,219.9670868,0.9205296636,219.9670868,0.4749577641,219.9670868,0.2530802488,219.9670868,0.1436561197,219.9670868,0.0886105895,
219.4957123,3.798116446,219.4957123,3.344031334,219.4957123,1.749642134,219.4957123,0.8971803784,219.4957123,0.4649243951,219.4957123,0.2483308017,219.4957123,0.1410645097,219.4957123,0.08770914376,
219.0243073,4.028164387,219.0243073,3.303355217,219.0243073,1.712803125,219.0243073,0.8844821453,219.0243073,0.4597886801,219.0243073,0.2453632206,219.0243073,0.1403185874,219.0243073,0.08804941922,
218.5529022,4.012586594,218.5529022,3.384535313,218.5529022,1.666744947,218.5529022,0.8556879759,218.5529022,0.4466740489,218.5529022,0.2403333783,218.5529022,0.139004007,218.5529022,0.08858313411,
217.9243164,3.751339436,217.9243164,3.16133976,217.9243164,1.624641776,217.9243164,0.8354183435,217.9243164,0.4371333718,217.9243164,0.2361788154,217.9243164,0.1371492594,217.9243164,0.08814895153,
217.4528656,3.767545462,217.4528656,3.135411739,217.4528656,1.587822676,217.4528656,0.8174115419,217.4528656,0.4284263849,217.4528656,0.232400462,217.4528656,0.1359301209,217.4528656,0.08832355589,
216.9813843,3.976890564,216.9813843,3.05373168,216.9813843,1.549511194,216.9813843,0.8018033504,216.9813843,0.4210767448,216.9813843,0.2296312898,216.9813843,0.1353548467,216.9813843,0.08831571788,
216.5098877,3.772213221,216.5098877,3.057257414,216.5098877,1.532431602,216.5098877,0.7924526334,216.5098877,0.4163415432,216.5098877,0.2278090864,216.5098877,0.1348019391,216.5098877,0.08851210028,
216.0383759,4.576671124,216.0383759,3.012006044,216.0383759,1.491822362,216.0383759,0.7722471356,216.0383759,0.4072721303,216.0383759,0.2241516411,216.0383759,0.1339787841,216.0383759,0.08913463354,
215.5668335,3.876655817,215.5668335,2.950608253,215.5668335,1.470856071,215.5668335,0.7613744736,215.5668335,0.4028309584,215.5668335,0.2224342823,215.5668335,0.133783415,215.5668335,0.08964330703,
214.9380951,3.931525469,214.9380951,2.900961637,214.9380951,1.438863516,214.9380951,0.7460224628,214.9380951,0.3955519199,214.9380951,0.2198930085,214.9380951,0.1334075183,214.9380951,0.09026864916,
214.4665222,3.985690832,214.4665222,2.857998848,214.4665222,1.418965697,214.4665222,0.7357370257,214.4665222,0.391636014,214.4665222,0.2184675932,214.4665222,0.1333099753,214.4665222,0.0910898596,
213.9949341,3.824256182,213.9949341,2.834742785,213.9949341,1.407359123,213.9949341,0.7306716442,213.9949341,0.3894653618,213.9949341,0.2177571654,213.9949341,0.1333145797,213.9949341,0.09133467823,
213.5233154,3.867229462,213.5233154,2.782506943,213.5233154,1.384052515,213.5233154,0.7221412063,213.5233154,0.3856497705,213.5233154,0.2170577496,213.5233154,0.134514451,213.5233154,0.09349432588,
213.0516815,4.542622566,213.0516815,2.770798206,213.0516815,1.375002265,213.0516815,0.718021214,213.0516815,0.3847244978,213.0516815,0.2172209918,213.0516815,0.1353828162,213.0516815,0.09421607852,
212.422821,3.63724947,212.422821,2.74703145,212.422821,1.364410996,212.422821,0.7139492035,212.422821,0.3837205768,212.422821,0.2178491056,212.422821,0.1368518025,212.422821,0.09600820392,
211.9511414,3.852750301,211.9511414,2.745018482,211.9511414,1.363222122,211.9511414,0.7137394547,211.9511414,0.384694159,211.9511414,0.2189835608,211.9511414,0.1380033046,211.9511414,0.09787750244,
211.4794464,4.043187141,211.4794464,2.723434925,211.4794464,1.363600731,211.4794464,0.7144524455,211.4794464,0.3854231238,211.4794464,0.2201268077,211.4794464,0.1390953958,211.4794464,0.09891844541,
211.0077362,4.050796509,211.0077362,2.766995668,211.0077362,1.377139807,211.0077362,0.7222075462,211.0077362,0.3900305033,211.0077362,0.2243319005,211.0077362,0.1429400146,211.0077362,0.1019757465,
210.5360107,3.74838376,210.5360107,2.821064472,210.5360107,1.390798807,210.5360107,0.728798449,210.5360107,0.3952555656,210.5360107,0.2270508707,210.5360107,0.1446069628,210.5360107,0.1037689149,
210.06427,4.153250694,210.06427,2.870568991,210.06427,1.412506342,210.06427,0.7408126593,210.06427,0.4017624855,210.06427,0.2309344709,210.06427,0.1481221914,210.06427,0.1060927361,
209.4352417,10,209.4352417,2.974359274,209.4352417,1.456345677,209.4352417,0.7632211447,209.4352417,0.4145841002,209.4352417,0.2387496084,209.4352417,0.1531270891,209.4352417,0.1098179817,
208.9634552,4.058779716,208.9634552,2.936122894,208.9634552,1.481571198,208.9634552,0.7753146291,208.9634552,0.4224908054,208.9634552,0.2461688071,208.9634552,0.1567904204,208.9634552,0.1122529805,
208.4916534,4.149207592,208.4916534,3.094368696,208.4916534,1.552366972,208.4916534,0.8291384578,208.4916534,0.4466215372,208.4916534,0.258706212,208.4916534,0.1656074375,208.4916534,0.1185656264,
208.0198212,4.008854866,208.0198212,3.181773663,208.0198212,1.612272739,208.0198212,0.8549976349,208.0198212,0.4600046277,208.0198212,0.2657532096,208.0198212,0.1718165874,208.0198212,0.1228568107,
207.5479889,10,207.5479889,3.730044127,207.5479889,1.669369221,207.5479889,0.8907575607,207.5479889,0.4791424274,207.5479889,0.2755380571,207.5479889,0.1772432029,207.5479889,0.1277286261,
207.0761261,10,207.0761261,4.446841717,207.0761261,1.743683815,207.0761261,0.9205406308,207.0761261,0.5034846067,207.0761261,0.2908165455,207.0761261,0.1872893274,207.0761261,0.1339841336,
206.4469452,4.214882374,206.4469452,3.650139093,206.4469452,1.831182122,206.4469452,0.962898016,206.4469452,0.5269396305,206.4469452,0.3033239245,206.4469452,0.193533197,206.4469452,0.1391350478,
205.9750519,3.997306585,205.9750519,3.797253609,205.9750519,1.960162163,205.9750519,1.04751277,205.9750519,0.5618916154,205.9750519,0.3266408145,205.9750519,0.2072461843,205.9750519,0.1511645913,
205.5031281,10,205.5031281,3.751247168,205.5031281,2.024580956,205.5031281,1.069212914,205.5031281,0.5771841407,205.5031281,0.3373213112,205.5031281,0.2148490548,205.5031281,0.1572903246,
205.031189,4.15891552,205.031189,3.690817356,205.031189,2.123273373,205.031189,1.117454052,205.031189,0.607139051,205.031189,0.3507025838,205.031189,0.2253223807,205.031189,0.1610005796,
